word,mean,median,var,count
everyday,0.513098369572,0.4970682439,0.201330635463,15
promise,0.513764610024,0.532649238644,0.299357294596,15
nana,0.51392871133,0.521729932841,0.34787150551,16
disappear,0.513938302206,0.412846880429,0.21150944227,12
we'd,0.514841464374,0.459922928577,0.347642725883,22
register,0.514894209345,0.579773505649,0.25318486716,8
expert,0.514950229255,0.312612560286,0.276736715217,8
awfully,0.515207588462,0.571690852129,0.273458441957,13
interested,0.51539244293,0.504270477274,0.328782867651,19
scream,0.515940939724,0.495261348923,0.135521822604,16
bumped,0.516241555969,0.383583622334,0.195108989456,21
stole,0.51750998976,0.522655835068,0.118052424792,9
smashed,0.517816051449,0.555804636197,0.247115729527,14
healthy,0.517862262372,0.50713813987,0.340730439229,14
hanging,0.51856675924,0.520448814751,0.259598583171,20
electricity,0.518631365438,0.386946937806,0.282755851254,8
tape's,0.518795549768,0.350797527295,0.319869444704,9
vitamin,0.518804843288,0.383028283995,0.465740544615,12
book's,0.519105536612,0.376290829046,0.284333606471,14
badly,0.519638972888,0.565383120392,0.153711854331,12
balancing,0.519648668496,0.61180948754,0.320608275282,9
shock,0.520254363507,0.489043903386,0.240754111788,13
remembered,0.520259948099,0.527002333718,0.153534373017,19
flip,0.520322614328,0.630077601926,0.221385522088,11
enormous,0.520785001965,0.495391587411,0.219534700415,8
nap,0.520872204014,0.241357660027,0.403101015509,14
gorgeous,0.521299824034,0.361712936308,0.251176035717,10
squirter,0.521681766324,0.495339505067,0.796390057643,4
died,0.521722521415,0.572849138619,0.250962034686,13
sold,0.522067088612,0.600468282821,0.308585214295,13
joking,0.522144946532,0.418841654002,0.196474299033,11
death,0.522422830306,0.630530759416,0.412869856347,8
goodbye,0.522483149001,0.425025118067,0.380579635943,19
lined,0.522522454059,0.50301466928,0.28038706584,14
someone's,0.522534783828,0.550234635503,0.25988221219,15
speaking,0.523325468163,0.580316352525,0.229371815215,17
kicked,0.523662154937,0.540784412885,0.189625454975,16
smashing,0.523910215545,0.506973156953,0.288550674113,9
felt,0.523917184961,0.475546867761,0.25069968273,18
sec,0.524045288475,0.605393932328,0.247182278838,9
weather,0.52432912938,0.556371209399,0.261208264381,19
hitting,0.524357595907,0.495925079254,0.263695497363,19
how'd,0.524460695495,0.533858007212,0.14801908901,10
downstairs,0.524594725009,0.410218886869,0.285408204995,23
material,0.524651615646,0.351059777396,0.321023738936,8
lifting,0.524683788322,0.511386682421,0.212140840822,11
suddenly,0.5247853483,0.495053942216,0.221165704558,16
secret,0.525612677014,0.60331076679,0.209628322072,15
weird,0.525713018008,0.426777201921,0.412866062963,8
hall,0.525795715905,0.602822937358,0.380149862515,15
louder,0.525799850678,0.645255533194,0.160193587304,13
opening,0.526606365118,0.878472561462,0.375047351367,18
month,0.526910044406,0.635089070555,0.415412785835,19
barrette,0.526976121315,0.440128645068,0.599588702539,3
undressed,0.52698442184,0.379229311986,0.260156766578,8
sat,0.527208710586,0.692922954888,0.381773174247,22
bored,0.52805986273,0.638680833403,0.340701516607,16
slipping,0.528099990774,0.696473814269,0.161401166547,9
difference,0.528502879087,0.633990293444,0.380122586438,19
wooden,0.528832809603,0.461684374125,0.1275633909,18
pole,0.529011383503,0.639596599313,0.409845841591,14
lately,0.529169361411,0.517386237854,0.284019584986,14
position,0.52925694295,0.44104469951,0.21364847769,16
showing,0.529706907516,0.634684517644,0.405160495066,22
people's,0.529778681434,0.520822867747,0.261401248197,14
stupid,0.530112790241,0.567130197882,0.302906056301,15
oh_my_goodness,0.530594326601,0.543280824312,0.437810174562,9
effort,0.530626332529,0.508565760579,0.278211080656,12
clearing,0.531058333571,0.582793770754,0.246295470537,8
outfit,0.531108104835,0.605303214569,0.24218451282,12
chili,0.531235138977,0.592366422059,0.336312990819,6
tripped,0.532036229435,0.498102984048,0.215254494787,12
tidy,0.532377673719,0.522722911665,0.422039067169,15
base,0.532974308495,0.436851187881,0.31773798299,14
changed,0.532984571878,0.55508706954,0.509608917776,21
sweetie,0.533144381753,0.513838455049,0.504128030734,18
wiped,0.533280707896,0.47653764373,0.271368711599,16
busy,0.533321888306,0.549006704253,0.422532295111,23
slipped,0.533400766379,0.623078196829,0.309500155724,14
pair,0.533768991723,0.560363496791,0.261715199041,19
serious,0.533806354121,0.574219221167,0.20777949291,14
label,0.534387961609,0.4461377453,0.500467384046,14
asked,0.534400642818,0.452782095643,0.458580924516,23
winding,0.534492195692,0.503818040095,0.212456435359,11
splashed,0.534508580164,0.423121417955,0.230197397477,8
blind,0.534595920216,0.576614854542,0.183361255653,12
piece,0.534686291335,0.768688403363,0.361010817767,23
sheet,0.534835520801,0.40292425377,0.226878417289,14
fluff,0.535070015871,0.577291885331,0.188082920581,13
nobody's,0.535405141912,0.535936196454,0.144158090025,17
feeling,0.535414765817,0.660319224294,0.418620243515,22
truth,0.53599092266,0.645747574433,0.344088479498,12
gentleman,0.536144477902,0.418387480266,0.117956026216,9
central,0.5363010481,0.73545341231,0.439873879795,7
hour,0.536685109925,0.644789705959,0.248692391756,21
caught,0.536715684294,0.547561178859,0.233402417926,23
wrapped,0.537265955527,0.647378088085,0.218905105905,12
cord,0.537424578191,0.52836246893,0.484957334493,10
tambourine,0.537580628586,0.313233066556,0.345021335486,6
invisible,0.538115244649,0.733200004709,0.268184972543,9
would've,0.538524745074,0.522862960936,0.336023710447,9
uhhuh,0.53904436124,0.644124867184,0.211736516457,15
hurting,0.539321869062,0.632809848376,0.275210311204,21
scary,0.54002023076,0.721087027331,0.269916786996,16
design,0.540075724917,0.495034990993,0.185993676231,12
ta,0.540510583128,0.65936394956,0.317774394832,14
hammering,0.540918096728,0.394727102134,0.26488590369,9
smiling,0.54117414866,0.552087460642,0.207391855127,21
jean,0.541223217118,0.737235383281,0.381947098035,11
honey,0.54159060161,0.596029372055,0.339652871902,20
steve,0.542155444082,0.566469801627,0.585670272879,4
extra,0.542854152696,0.468876051276,0.278883325104,19
important,0.543142018226,0.603289194134,0.387627002544,18
else's,0.543432266781,0.546641169375,0.191079134655,13
handle,0.54353880031,0.735795532541,0.330068662641,23
decide,0.543695077034,0.661435371912,0.500052229197,17
mad,0.543845355109,0.681713490266,0.327069751216,21
nephew,0.543868551267,0.528841318622,0.272188704819,5
giggling,0.5441373284,0.571796058566,0.238488689788,7
remind,0.544213540477,0.43420791308,0.191787220116,15
fast,0.544412794342,0.621370156911,0.354298707824,23
surprised,0.545100045288,0.671368827165,0.369469756041,22
treating,0.545437333793,0.142150272513,0.660274660836,5
peculiar,0.545446932474,1.04024238264,0.56282361681,5
joke,0.546390315124,0.536207267436,0.178938681073,14
mailman,0.546647000331,0.524299328314,0.330806593433,6
world,0.547026418523,0.650513898293,0.276789895343,22
hair's,0.54715373252,0.585420356957,0.227526423404,14
garden,0.547304290121,0.799974853616,0.430287620541,22
touch,0.54740430142,0.563110582216,0.33378364087,23
breath,0.547884927359,0.569444039482,0.521088046304,16
polly,0.547922696876,0.528633538671,0.254437316386,7
shirt,0.548160410229,0.623038065708,0.440021482751,22
year,0.548191569843,0.65577987548,0.407317497892,22
leaning,0.548499127291,0.412758005817,0.162997193217,13
radiator,0.548975392909,0.595730999046,0.39005115566,14
disaster,0.549179972849,0.485502931468,0.272427296917,15
pattern,0.549490324185,0.450909176501,0.244655361143,17
equipment,0.549678360312,0.579105898467,0.256624716914,13
grandma's,0.54982325129,0.464940196937,0.23194880516,16
horrible,0.549859525643,0.605850211397,0.293506872396,19
ruth,0.550072080982,0.515797461713,0.623947096586,5
tomorrow's,0.550088731562,0.390128928979,0.156903702813,7
acting,0.550118316135,0.645891150191,0.394663577429,10
apartment,0.550586457108,0.488899230435,0.275091851891,10
wee,0.550589728862,0.606200353472,0.231035043872,18
flavor,0.550944647365,0.547551467523,0.14153935448,17
full,0.551305022828,0.585912269177,0.368077633579,23
swinging,0.551396880514,0.515766684458,0.16759761448,17
folded,0.552047012935,0.488854508258,0.476103374626,9
tough,0.552053314202,0.593442016616,0.274070427723,17
french,0.552073918017,0.409707728852,0.360069671505,11
ton,0.553427832259,0.703678103515,0.168050290151,8
solution,0.553560099775,0.333558793179,0.479037983499,5
eye,0.553763454647,0.807485756578,0.337108061778,23
stronger,0.553839094784,0.592964453513,0.257508451781,14
slippy,0.553926721529,0.788021055106,0.474052491421,5
sunday,0.553986793256,0.615026404759,0.342659021637,23
knee,0.554264849928,0.796582917834,0.362583472853,23
drop,0.554531609762,0.411676340746,0.543780659862,23
fixed,0.554877342853,0.458795022027,0.325385263304,19
wall,0.554963037292,0.387476517466,0.300536786763,23
saw,0.555192507259,0.777599493971,0.296264485114,23
worry,0.555582150474,0.702890147497,0.45933121561,21
till,0.555749817501,0.562139181125,0.180719712848,13
ruined,0.556039760837,0.63021465927,0.300036502963,8
breeze,0.556134150092,0.404736405488,0.232043255421,9
banged,0.556156918946,0.498377358347,0.332111549212,16
door,0.556845796666,0.563482597653,0.2212115216,23
dial,0.556880847264,0.633046117458,0.22275566981,9
lonely,0.556977401917,0.572840823031,0.240973351481,14
kiss,0.557695697348,0.800410655726,0.40425713993,23
conversation,0.558192341265,0.580426523824,0.201001109962,12
stinky,0.558853772106,0.700310735728,0.418718309611,11
excellent,0.559114747713,0.725277305598,0.273558382902,14
expect,0.559286000198,0.544638351636,0.159115870879,19
section,0.559648784823,0.763363271013,0.26553157782,6
chewing,0.559742133129,0.61572865158,0.203027111351,17
tied,0.559885419055,0.543091867355,0.356338975613,15
safety,0.560303562959,0.690903611171,0.304669264237,10
set,0.560581187152,0.658400289563,0.364778801717,23
dresser,0.560811133906,0.446335226529,0.391096039535,5
slowly,0.560930330118,0.648854073097,0.356687400997,17
totally,0.561116766545,0.732324412767,0.319560622044,10
oliver,0.561416473479,0.73985082716,0.424901565943,5
knocking,0.561535779066,0.663199575189,0.454617417366,20
walking,0.561758695894,0.622294651252,0.275963717388,22
twist,0.561865423168,0.628536715186,0.279920667871,16
testing,0.562217621934,0.593297819446,0.37682155059,11
afterwards,0.562254006055,0.629809827864,0.23661353445,19
spitting,0.562389799616,0.577469692677,0.313159292936,6
tangled,0.562858521092,0.459330997154,0.256663337737,13
yuck,0.562903649991,0.569376813433,0.387969154649,19
man,0.563393177834,0.490063222651,0.193028905559,23
smaller,0.563522275195,0.645434655191,0.344344126786,23
windy,0.563533378685,0.738047134924,0.318804875143,22
nighttime,0.563726753278,0.657739580238,0.299677740566,9
dark,0.563741939176,0.881495477467,0.621762179658,22
rule,0.563879886591,0.56544911748,0.341583865205,14
war,0.564263255185,0.404183504799,0.132950607505,10
harder,0.564301491568,0.555931733948,0.220702727262,21
feeding,0.564348182688,0.722751966544,0.440328796886,19
collecting,0.564414095641,0.547882276326,0.204547655374,12
volume,0.56445227265,0.817836954683,0.509712571335,7
whisper,0.565872571323,0.528279984649,0.239258027042,15
sneezed,0.56595624295,0.494810325618,0.142345998789,14
container,0.56598970695,0.694317424482,0.38945406792,11
sunny,0.566100561466,0.640874125677,0.365813215213,19
question,0.566336484533,0.51397658446,0.317439648917,21
wiping,0.566694174019,0.67013877153,0.318789535012,18
light,0.567113516648,0.468400161727,0.300730816381,23
person,0.567499820658,0.521830800259,0.416045241883,23
wonderful,0.567889340936,0.606677891425,0.234165506714,20
nowhere,0.567890813977,0.392661607267,0.368271898802,16
rough,0.568116706692,0.443243618395,0.21334991672,19
gee,0.568439205708,0.742947755797,0.199574032077,9
musical,0.568796858291,0.593688004021,0.200161630406,9
drag,0.568974773794,0.575796507352,0.204251290216,12
fight,0.570598364867,0.63864152487,0.24741066502,20
spinning,0.571429698784,0.603000802176,0.240919203068,14
fault,0.571716856124,0.557927015696,0.195278513789,14
laid,0.571818363631,0.472285512186,0.18327596096,16
mcdonald's,0.573426979943,0.534243996349,0.31228013082,10
fireplace,0.573567798286,0.553595125627,0.191043294841,12
height,0.57374009026,0.521699908542,0.213047717744,10
pleasure,0.574314202426,0.642131969225,0.224799503524,10
exhausted,0.574430221854,0.653363263514,0.258342105748,8
cool,0.574519224582,0.520898005334,0.31270425254,22
cleaning,0.574640254642,0.618843573444,0.36220808303,21
knob,0.57472796549,0.577096731446,0.220547072768,10
impressed,0.575000225203,0.653745939917,0.181248921322,14
hurry,0.575212971024,0.547993860195,0.231140376753,20
print,0.575354136131,0.643977345596,0.26961363048,13
saving,0.575759412465,0.584489616081,0.127089146691,13
dad,0.575988393481,0.533290711156,0.247169147285,20
computer,0.576026127335,0.707336132115,0.337827431046,12
smacking,0.576553288162,0.562590988608,0.246679507385,10
ruler,0.57775770411,0.590316141638,0.379420622747,9
trot,0.577982399714,0.397932404761,0.306673782995,7
grand,0.578517815903,0.570689513348,0.32396794292,10
flashing,0.57860298958,0.635983203738,0.314531300762,13
third,0.578794562664,0.534889840139,0.367705032095,12
blast,0.578994616807,0.536121526861,0.252332680303,6
likely,0.579015017928,0.646808363326,0.193414443186,11
die,0.579673098264,0.525445516844,0.255535697625,13
dirty,0.579725768288,0.67955051399,0.291676415372,23
hole,0.579739899284,0.48762669033,0.27864290188,23
lean,0.580051111724,0.588580034302,0.237225334375,21
chopping,0.580217917291,0.593465413369,0.140856072341,10
manner,0.580236433267,0.565369297077,0.168482039539,11
eats,0.580441987451,0.591934824314,0.284343327381,23
spooky,0.580468872685,0.730712848337,0.366616352459,5
wherever,0.580797435357,0.630674872206,0.24098251164,18
neat,0.580888610729,0.599044294778,0.22641076829,17
tasted,0.580935350765,0.461012990005,0.145755490206,8
sting,0.581174707151,0.376956828292,0.256517002755,9
amount,0.581177208476,0.607758770542,0.181625755618,13
lying,0.581337054884,0.523992797506,0.377368912921,23
squeaking,0.581407978566,0.482237105944,0.105087678476,11
disappointed,0.581724854073,0.800541379609,0.23331485296,9
fixing,0.581789242151,0.545057296692,0.461970238627,19
crack,0.581789776216,0.694821715713,0.289443954107,15
sudden,0.581818188679,0.680355126895,0.187279738538,15
car+seat,0.581963042766,0.63363410436,0.1991104668,8
realize,0.582056317801,0.5973397495,0.182811300943,15
ankle,0.582242785762,0.495491514432,0.247332573013,10
answer,0.5823433869,0.599976212922,0.232111160973,22
learned,0.582755277605,0.579455093231,0.384116659207,14
offer,0.582854673681,0.643151002595,0.334205271596,14
older,0.582888030806,0.438086317548,0.275640493176,15
lighter,0.583009147597,0.685575293416,0.371265427852,7
useful,0.58314554066,0.723192396635,0.370737975705,11
mouthful,0.583167019525,0.514512752565,0.197212891621,17
arrive,0.583351035569,0.5950967868,0.353321273769,8
watery,0.583383405594,0.85322553511,0.60713573236,4
frighten,0.584238192102,0.713933570751,0.365576945444,10
who'd,0.58450269211,0.568820870521,0.135560806009,9
sam's,0.584635371763,0.599587626268,0.580565496686,4
fresh,0.584763132274,0.577656514612,0.166918740068,16
cushion,0.584795593201,0.708478857196,0.53867491814,17
checked,0.58497549913,0.79207405275,0.491853638454,8
rattle,0.585228883366,0.586321748139,0.386299560273,12
corner,0.58557328469,0.652081198704,0.560994810483,22
pack,0.585712908035,0.555269985935,0.382484730321,15
young,0.585791870166,0.611249673343,0.23466684355,17
washed,0.585858577658,0.412288759228,0.526466533823,23
unusual,0.585887457239,0.511367757241,0.237718291453,14
tommy,0.586174515851,0.510561788859,0.197225904174,10
forth,0.586343782155,0.486369415264,0.319818911686,12
what'll,0.586643428737,0.701093389283,0.436835151355,13
plus,0.587176714409,0.638952491412,0.273284676068,12
stamping,0.587223100358,0.773448970167,0.167608800145,13
wrote,0.587369020711,0.367731815662,0.304757655071,15
opener,0.587452476369,0.398109244911,0.17726466617,9
everywhere,0.587524970991,0.645027622862,0.502868660682,23
gently,0.5876019791,0.649809509569,0.281095129551,21
combing,0.587908256862,0.568107434283,0.198569985693,13
electric,0.588184792927,0.592373099545,0.217580626111,11
statue,0.588306625101,0.47480481776,0.530333209914,9
frightened,0.588336493796,0.634167141818,0.304090845886,18
photograph,0.588547393797,0.427493578282,0.457793243469,11
covering,0.588937359627,0.525416079347,0.121128210656,10
combination,0.589061889789,0.477098073734,0.162899320672,13
em,0.589478291015,0.428171601507,0.198950850581,10
double,0.589836344657,0.498179087536,0.192435851259,17
rider,0.590310905403,0.757321964813,0.360420295045,13
andy,0.590802980874,0.563304627627,0.281749557107,8
sweeping,0.591265589284,0.457106193659,0.226240876744,12
pile,0.591607224813,0.586569177479,0.438373715061,19
tickly,0.591764416828,0.595997483393,0.355534886629,11
view,0.592057353848,0.623475952255,0.155189996395,12
group,0.592177210248,0.739302269432,0.447197498247,12
sliding,0.59225478603,0.553815670846,0.336695381027,15
garbage,0.592441605056,0.958034340516,0.381816736778,9
a_lot,0.592765101763,0.652284302758,0.472750904471,4
alice,0.594055051335,0.906211209229,0.532409670435,10
straighten,0.594643739036,0.614063821554,0.286212070824,18
sorting,0.595195009954,0.557419744553,0.151231555408,11
cleaned,0.595502912016,0.567402703136,0.228666400358,21
who're,0.595975987142,0.57953276373,0.219295956386,17
suck,0.596081715247,0.629586046753,0.205448627949,16
space,0.596099503946,0.935024520892,0.518700549678,20
shook,0.596195021507,0.490924271322,0.0553387094453,8
safe,0.596458096233,0.603117164338,0.28230133005,21
chat,0.596476752772,0.412681835283,0.230371458114,8
tore,0.596680835641,0.452160269132,0.298680927339,10
roar,0.59697660685,0.533508272106,0.308751668147,13
laying,0.596994066125,0.53504561732,0.152886420463,9
went,0.596999778034,0.636509417906,0.142619802621,23
obsessed,0.598164298596,0.751801568644,0.178016499421,5
furniture,0.599034477852,0.622363143134,0.104756258052,15
tumble,0.599226688482,0.616274062058,0.241040186978,11
&eh,0.599357580009,0.561481095692,0.246892615875,15
hanger,0.599436097839,0.734250474529,0.27181874239,8
gentle,0.599524613847,0.701658710394,0.321332241531,21
wheelchair,0.5996523272,0.516170056596,0.143040514638,9
eaten,0.599752136309,0.71156494519,0.376442295631,21
messy,0.599816191821,0.748413243539,0.306099474982,20
calendar,0.600450194258,0.575033451204,0.413366451113,8
direction,0.60048392907,0.618861323422,0.315207070466,16
barking,0.600650644095,0.557623941875,0.134888700361,15
squeaky,0.600722614059,0.584420700606,0.21708245301,18
chain,0.600746595202,0.671490124167,0.3127464846,13
three,0.60093668831,0.742562761974,0.233436376648,23
poured,0.601284706751,0.554120420979,0.171564747379,9
nana's,0.601292800698,0.355247667018,0.471027608037,9
comfort,0.601388053234,0.649967507799,0.298609847171,6
january,0.601707187839,0.555277187125,0.369047014955,6
tape,0.601774454345,0.498429951453,0.366049972074,23
seventy,0.601981267274,0.704892867881,0.237294426494,17
flick,0.602143856977,0.641936829485,0.542964969575,5
washer,0.602347952113,0.749285561167,0.374440921305,6
blown,0.60242934968,0.503278087643,0.138206802382,12
dripping,0.60250879118,0.602882623844,0.14991919318,16
writes,0.602614381001,0.834343840081,0.543354032734,9
wire,0.602741160422,0.678475591969,0.310892724126,16
case,0.603033319582,0.709796937192,0.308408212075,22
choking,0.603117209564,0.688692651912,0.364041581439,5
microphone,0.603628806835,0.72325086789,0.257498619655,20
bench,0.603701377339,0.466198861668,0.400587632146,14
sip,0.603766527043,0.748511513045,0.328396726675,10
guest,0.603835695172,0.68604189548,0.30119164322,7
ow,0.603878787701,0.416684486031,0.307085349697,22
yyy,0.603938496753,0.836940772041,0.324746393243,11
needle,0.603963010952,0.813762916472,0.335366701635,11
simple,0.604280109709,0.779108823474,0.270705641543,13
speak,0.604297844239,0.677695678936,0.410164200928,20
cash,0.605235376877,0.517323824873,0.205483396266,12
jenny,0.606111853065,0.670326685426,0.246338977249,6
sleep,0.60665253522,0.540190498846,0.236530849212,23
ahhah,0.607119135668,0.83797496147,0.348552750275,10
shot,0.607199767924,0.526526140657,0.522189453157,14
ought_to,0.607306609605,0.834341402675,0.38259308939,17
gathered,0.607569464987,0.745106848195,0.362319250061,7
pat's,0.607953523635,0.504216250864,0.377771136047,10
meeting,0.608044367044,0.544793114088,0.194638298154,14
wondering,0.608304291522,0.559326739609,0.24823744512,17
nervous,0.60831583042,0.647157741412,0.428117816703,12
dessert,0.608685250738,0.623581788163,0.266389594918,10
warning,0.608998979646,0.631003897507,0.165671528204,7
fry,0.609175357366,0.588479093103,0.25938346689,12
horror,0.609730536079,0.625895032701,0.336517937395,8
surprise,0.609945921173,0.725245904135,0.339794346742,22
particularly,0.609971174068,0.799662551818,0.223338535151,9
taught,0.610136636985,0.598354983239,0.223065152926,15
tuck,0.610469293803,0.6384308216,0.363418060936,18
sleeping,0.610470275574,0.799393852311,0.220781349199,22
painted,0.610668156513,0.523921497155,0.27740207817,19
itching,0.610739307447,0.681189358957,0.225529673551,9
pleased,0.610851044088,0.654478674603,0.189735795467,16
jumping,0.610883662956,0.88196431938,0.428531535649,22
dribbling,0.611343180687,0.74098056377,0.404016855204,6
taste,0.612173788613,0.825031985557,0.273936547687,21
beginning,0.612531771557,0.634574229696,0.433341638517,22
trash,0.612729814383,0.708082543875,0.377958564515,11
regular,0.612731903073,0.601269867411,0.207843954734,11
bedtime,0.613448104148,0.799420649728,0.413221265681,12
machine,0.613491288606,0.609303298813,0.448053084412,21
mom's,0.613771230779,0.574728154467,0.239784727086,6
water's,0.614104834441,0.588936716568,0.131684674448,15
spend,0.614171401021,0.684532536889,0.220244478247,19
suggested,0.614837100575,0.726046482544,0.262120222881,8
filled,0.614894909232,0.905033447629,0.526575158761,17
pouring,0.615070377812,0.453511414142,0.319647708743,17
deliver,0.615089354686,0.608433243423,0.189599785087,10
sweet,0.615162274409,0.756248502555,0.313459678066,22
lesson,0.615371013953,0.755916932022,0.245797658686,9
cracking,0.616058254423,0.621948448144,0.364484336042,7
calculator,0.616206678456,0.56173606614,0.0896891405549,8
ran,0.616316248489,0.721756335329,0.248294100369,22
missed,0.616327165488,0.764578893746,0.426851398662,23
friend's,0.616452167243,0.428943042078,0.254274677129,15
crumb,0.616502502545,0.526191924832,0.325841592087,16
bake,0.617021850565,0.907954324345,0.455630100281,15
thank_you,0.617383628169,0.45321011994,0.348209547569,8
friday,0.61801583154,0.602602639217,0.345771253554,20
uhuh,0.61803389712,0.569909753217,0.243068461046,14
neck,0.618062803939,0.715929475788,0.334248454739,23
locked,0.618248797349,0.892432461163,0.36085878185,15
madam,0.618464804247,0.70138152489,0.473409870686,10
wear,0.61848801051,0.70357276491,0.317117232072,23
piggie,0.618492795161,0.93158856435,0.747441043048,6
junk,0.618736976253,0.609878476138,0.279446860487,11
soft,0.618890850395,0.682138915792,0.317019225073,20
amazing,0.618932308122,0.634985853101,0.179156448086,16
kicking,0.619232241922,0.472668478101,0.240908172092,19
decorate,0.619897371774,0.713087763892,0.326110895078,9
nasty,0.620792581419,0.604726145002,0.223226410885,14
factory,0.620824182193,0.665754886714,0.216675176301,13
enjoy,0.62082634167,0.71627886469,0.381082041113,18
roger,0.621210389273,0.500708851655,0.278009487104,8
miss,0.621928728842,0.700617639574,0.400867869763,23
warned,0.621930414145,0.600082215906,0.140481283775,6
service,0.622477415238,0.541576941435,0.382697556083,11
messed,0.62255026811,0.54598356927,0.17476215033,11
rachel's,0.62268127405,0.631144199146,0.285931799334,6
dinner,0.622787964203,0.788681973759,0.357147317894,23
mug,0.622930997332,0.616847203701,0.351501171001,10
eating,0.623542522311,0.748838179873,0.233904778568,23
knock,0.623720881946,0.766648463332,0.398267450238,23
hooked,0.623721471056,0.543238487921,0.290430570689,9
raindrop,0.624301623334,0.689703550036,0.244569606823,8
early,0.624831793303,0.792343980105,0.474655299152,23
truly,0.625237496756,0.552116370835,0.400297220554,8
boy's,0.625947254051,0.55340242594,0.320320615641,19
mum,0.626738005601,0.652938623529,0.29810766752,14
unlock,0.626826916826,0.667845706812,0.064079148315,8
follow,0.626975596092,0.70300563995,0.213190574323,14
belong,0.627025432373,0.634475011721,0.232276098559,21
friend,0.627125828621,0.781285840222,0.321541980933,23
kept,0.627188268363,0.621262796584,0.194596419002,21
&a,0.627667208611,0.619242279716,0.168873527783,8
stealing,0.629058559573,0.600200963292,0.128493264913,11
dryer,0.629174160162,0.606936471765,0.367975644105,8
lotion,0.629250181071,0.713295035674,0.471123758008,7
cage,0.629349758151,0.665013618654,0.336681243043,16
treat,0.62941631442,0.811379804718,0.380124001262,16
thanks,0.629417427313,0.508076940425,0.25546353786,22
flood,0.629569663097,0.530162724726,0.293180101644,9
meet,0.629667653529,0.779803496794,0.456741003832,21
switch,0.630358404994,0.757585762556,0.334296428782,18
trap,0.63075264933,0.713337048397,0.0833932086807,10
bandaid,0.631077774854,0.80187383593,0.361289721154,7
site,0.63117885953,0.845603546885,0.420214777715,10
master,0.631552989799,0.671247841594,0.161643770467,12
rainy,0.632165320985,0.658904120464,0.330111623587,11
how're,0.632802418379,0.678016701026,0.28838558577,13
nonsense,0.632889790727,0.659036297208,0.215907473002,9
michael's,0.633162492246,0.677553322732,0.293323953,6
wasp,0.633981140594,0.826223475748,0.322374219085,7
swallow,0.633985601341,0.79224240101,0.4931936294,14
favorite,0.634094582451,0.702289415032,0.17077168875,23
burning,0.634159123485,0.560253484834,0.152857901338,13
hungry,0.634357211954,0.947554187369,0.505119673022,23
thirsty,0.63453371334,0.783358646746,0.322883687499,23
sixth,0.635092582745,0.503701268378,0.385193679481,7
underneath,0.636244740838,0.95082995813,0.386239348163,23
toaster,0.636564933034,0.633515197896,0.210512755507,12
doggy's,0.637235115821,0.702234642675,0.308646028298,13
poke,0.637861119301,0.924961189019,0.454364716335,14
wake,0.638043787,0.792689306834,0.433203323519,23
messing,0.638509456073,0.738284869538,0.151553964142,15
metal,0.638548194354,0.587713487522,0.219079997079,15
bury,0.6388383493,0.619216454863,0.207979359831,11
hotel,0.638858437917,0.595426129949,0.302575192977,12
chinese,0.638919598522,0.617511526045,0.180091875737,10
rod,0.639238051442,0.715295960381,0.524990412997,8
sooner,0.639372058824,0.517851479409,0.186547233101,7
relief,0.639378446277,0.632246424121,0.207562049973,7
share,0.639502343113,0.862274371793,0.472785170535,22
teach,0.63953793245,0.45681036997,0.231700666674,17
shooting,0.639562554521,0.567375738293,0.360358574037,8
cinnamon,0.639656672594,0.766822603944,0.265386068181,6
touched,0.639966433428,0.475852025323,0.251919545619,14
pill,0.640105542114,0.698746748427,0.292643877999,12
racket,0.640316083875,0.608918191552,0.119382064613,12
poem,0.641056742451,0.462917922142,0.184953623724,9
stopping,0.641693130913,0.548639693731,0.147478074189,14
thursday,0.642025394986,0.755200689077,0.247847454943,18
teasing,0.642277989864,0.547249399564,0.274287370825,13
thumb,0.642753995309,0.682931013619,0.297236264753,23
scratching,0.643208101516,0.662747330739,0.207745870854,15
dare,0.643650697291,0.664544653726,0.391067165309,13
man's,0.643665034374,0.676287907846,0.272278667246,20
temperature,0.643733192311,0.612169332156,0.371669011663,11
bunny+rabbit,0.643769106189,0.574082774248,0.155038230968,9
bump,0.643957355572,0.738350549287,0.446461364108,20
invite,0.644646590213,0.853313863189,0.41316647427,5
swallowed,0.644705826657,0.512616971884,0.259659983092,11
sleeve,0.644767660526,0.841919793409,0.326893151367,20
jingle,0.644928432494,0.665031543444,0.191021399241,13
naughty,0.645406486442,0.671203680444,0.289410438482,21
scratch,0.646131925085,0.85272358628,0.30641442238,19
quilt,0.646321741823,0.684995701858,0.117428619908,13
happen,0.646504231655,0.692154089832,0.308580408954,23
backwards,0.646623076051,0.997078701007,0.334522170765,23
towards,0.647149139231,0.761746120753,0.335201321771,18
sandbox,0.648185287174,0.824135236608,0.2216896278,8
pretending,0.648890466477,0.789678711381,0.411534067545,21
chew,0.648947035886,0.705353213139,0.245319261439,21
shiny,0.649797404177,0.705988371838,0.202638317556,19
carried,0.64995170131,0.698301586216,0.176435561938,16
burger,0.650140173663,0.573048782795,0.313718781189,14
stomach,0.650402214162,0.7506344364,0.22806963123,12
crib,0.650436785708,0.6042725636,0.208063216424,8
window,0.651237848069,0.949986684287,0.306845341788,23
throat,0.651294289812,0.581601971206,0.307274234582,15
