item,frequency
elma,9.01977585857e-05
saç,0.00178140573207
çatal,2.25494396464e-05
toz,4.50988792928e-05
lego,2.25494396464e-05
düş,0.00103727422374
düdük,6.76483189393e-05
koy,0.00207454844747
hangi,0.00184905405101
duvar,6.76483189393e-05
mama,0.0012627686202
kop,4.50988792928e-05
dağ,2.25494396464e-05
bebek,0.00419419577424
kaç,0.00110492254267
tüfek,0.000225494396464
park,0.000450988792928
temiz,0.000563735991161
kürek,2.25494396464e-05
var,0.0108011815906
gıdıkla,2.25494396464e-05
sarıl,0.000856878706564
karıştır,0.000360791034343
bardak,0.000202944956818
dolap,4.50988792928e-05
yeni,0.000676483189393
ben,0.00676483189393
tren,0.000112747198232
merdiven,9.01977585857e-05
arkadaş,0.00117257086161
başla,0.000405889913636
küpe,9.01977585857e-05
komik,2.25494396464e-05
bıçak,4.50988792928e-05
ekmek,6.76483189393e-05
çiş,0.000360791034343
delik,6.76483189393e-05
tiyatro,2.25494396464e-05
kısa,0.000157846077525
sık,0.00031569215505
say,0.000541186551514
su,0.00241279004217
götür,0.000360791034343
koltuk,0.000338241594696
piknik,2.25494396464e-05
iste,0.000157846077525
abla,0.00112747198232
şurada,0.000383340473989
zor,0.000225494396464
oyna,0.000473538232575
orada,0.00144316413737
uyku,6.76483189393e-05
benim,0.00363045978307
sıcak,0.000428439353282
salla,0.000135296637879
küs,0.000112747198232
kar,0.000180395517171
dokun,0.000293142715404
kay,2.25494396464e-05
gibi,0.000586285430807
nasıl,0.0109590276682
kuru,0.000157846077525
pişir,6.76483189393e-05
otur,0.000338241594696
yanında,0.000901977585857
ağız,2.25494396464e-05
oyuncak,0.00148826301666
ağır,6.76483189393e-05
doktor,0.000202944956818
yaş,0.000450988792928
toprak,4.50988792928e-05
karşıda,9.01977585857e-05
kendi,0.000225494396464
popo,4.50988792928e-05
hadi,0.0059756015063
koyu,0.00103727422374
ceket,4.50988792928e-05
kalem,0.00105982366338
kum,9.01977585857e-05
tabii,0.00230004284394
defter,6.76483189393e-05
şeker,0.000811779827271
giydir,6.76483189393e-05
nereden,0.00784720499696
karanlık,9.01977585857e-05
unut,6.76483189393e-05
kaka,0.000202944956818
gez,6.76483189393e-05
içeride,4.50988792928e-05
çirkin,6.76483189393e-05
öğret,0.000180395517171
getir,0.00205199900782
itfaiye,2.25494396464e-05
evet,0.00426184409317
şarkı,0.000383340473989
kır,6.76483189393e-05
çanta,0.000383340473989
bas,0.000541186551514
kız,0.00922272081539
içinde,0.00498342616186
kırmızı,0.000676483189393
fotoğraf,2.25494396464e-05
sor,0.000180395517171
bal,6.76483189393e-05
sarı,0.000676483189393
bak,0.013011026676
sev,0.000180395517171
kiraz,2.25494396464e-05
cici,0.00110492254267
hatırla,6.76483189393e-05
ara,0.00094707646515
sen,0.0219180553363
turuncu,9.01977585857e-05
düzelt,2.25494396464e-05
fırın,0.000135296637879
muz,4.50988792928e-05
uçak,0.000518637111868
geyik,9.01977585857e-05
mendil,2.25494396464e-05
zeytin,2.25494396464e-05
tuz,6.76483189393e-05
atta,2.25494396464e-05
kurabiye,4.50988792928e-05
çorap,4.50988792928e-05
tut,0.00135296637879
hiç,0.00263828443863
iki,0.000969625904796
kes,0.000157846077525
köprü,0.000518637111868
çene,2.25494396464e-05
oğlan,0.00105982366338
yumuşak,2.25494396464e-05
asker,4.50988792928e-05
boyun,6.76483189393e-05
söyle,0.0037883058606
kocaman,0.00031569215505
vur,9.01977585857e-05
sinema,0.000608834870453
kimse,0.00387850361919
burada,0.00335986650732
mutfak,6.76483189393e-05
niye,0.00755406228155
deniz,2.25494396464e-05
topla,0.00331476762802
ayak,0.000653933749746
balkon,6.76483189393e-05
yaz,0.000969625904796
yat,0.000157846077525
şu,0.000969625904796
yap,0.00710307348862
ocak,2.25494396464e-05
duy,2.25494396464e-05
akşam,0.000879428146211
pantolon,0.000293142715404
dur,0.00196180124924
davul,6.76483189393e-05
acık,0.000450988792928
hepsi,0.000180395517171
parmak,0.000360791034343
teyze,0.00110492254267
bile,4.50988792928e-05
kazak,0.000225494396464
sabun,0.000270593275757
iyi,0.000586285430807
sizin,0.00220984508535
düğün,2.25494396464e-05
susa,6.76483189393e-05
bin,9.01977585857e-05
ve,9.01977585857e-05
kendim,0.000473538232575
yaramaz,4.50988792928e-05
çıkar,0.000450988792928
it,0.000608834870453
garaj,0.000135296637879
bitir,0.000135296637879
otobüs,0.000496087672221
günaydın,2.25494396464e-05
tatlı,0.000383340473989
kartal,2.25494396464e-05
pis,0.000450988792928
uzun,0.000135296637879
simit,0.000135296637879
gül,0.000270593275757
cüce,2.25494396464e-05
müzik,9.01977585857e-05
kucak,0.000811779827271
küçük,0.000766680947978
çağır,0.000112747198232
efendim,0.00175885629242
tavuk,0.000157846077525
elle,0.00121766974091
şey,0.000811779827271
kim,0.0128531805985
kardeş,0.000563735991161
sabah,0.000653933749746
siyah,0.000112747198232
sallan,2.25494396464e-05
kırıl,0.000225494396464
eşek,0.000225494396464
alkış,0.00031569215505
sincap,0.000225494396464
altında,0.000518637111868
kalk,0.000766680947978
galiba,0.000360791034343
ham,4.50988792928e-05
çok,0.00590795318736
şort,4.50988792928e-05
kapalı,4.50988792928e-05
yapış,6.76483189393e-05
etek,2.25494396464e-05
tabak,0.000112747198232
seyret,2.25494396464e-05
sokak,0.000811779827271
hayır,0.00164610909419
zürafa,6.76483189393e-05
kapı,0.000699032629039
ama,0.00550206327373
mor,6.76483189393e-05
bit,0.000721582068686
köy,4.50988792928e-05
üzül,4.50988792928e-05
üzüm,9.01977585857e-05
resim,0.00200690012853
portakal,6.76483189393e-05
ütü,0.00234514172323
kaza,0.000202944956818
sehpa,2.25494396464e-05
yağmur,9.01977585857e-05
yeter,0.000157846077525
bahçe,0.000473538232575
patates,4.50988792928e-05
kola,4.50988792928e-05
açık,0.000180395517171
maymun,0.000473538232575
dolu,0.000180395517171
açıl,9.01977585857e-05
şemsiye,0.000135296637879
saat,0.000360791034343
domuz,0.000270593275757
anne,0.00868153426387
zaten,0.000225494396464
yorgan,0.000112747198232
sakla,0.000699032629039
bu,0.0211513743883
komşu,4.50988792928e-05
pasta,0.000496087672221
kopar,6.76483189393e-05
beğen,4.50988792928e-05
bisküvi,9.01977585857e-05
ol,0.00464518456716
pencere,0.000202944956818
öğretmen,0.00031569215505
neden,0.0676483189393
yatak,0.000428439353282
öğlen,6.76483189393e-05
arkasında,0.000360791034343
okul,0.00112747198232
kuzu,0.000360791034343
dükkan,0.000112747198232
sok,6.76483189393e-05
öl,2.25494396464e-05
traktör,0.000586285430807
öp,0.00166865853384
gece,0.00128531805985
diye,0.00094707646515
çizme,9.01977585857e-05
süt,0.00094707646515
erkek,0.000157846077525
yakın,0.000135296637879
bırak,0.000270593275757
git,0.00304417435227
hep,0.000293142715404
tamam,0.00275103163686
her,0.000248043836111
balon,0.000383340473989
tuvalet,2.25494396464e-05
makarna,0.000112747198232
kitap,0.000856878706564
güzel,0.00455498680858
boya,0.000383340473989
gözlük,0.000135296637879
bıyık,4.50988792928e-05
ayıp,0.000180395517171
ilaç,0.000180395517171
şapka,0.000135296637879
bul,0.000496087672221
yazık,0.000924527025503
bakkal,2.25494396464e-05
zil,2.25494396464e-05
fıstık,0.000112747198232
tırnak,0.000563735991161
çorba,0.00031569215505
kahve,0.000112747198232
bizim,0.00184905405101
aslan,0.000202944956818
öteki,0.00263828443863
boğaz,2.25494396464e-05
uf,4.50988792928e-05
amca,0.000383340473989
sıkış,0.000112747198232
peynir,0.000135296637879
al,0.00520892055832
at,0.00175885629242
araba,0.00257063611969
az,9.01977585857e-05
kahvaltı,0.000112747198232
arasında,0.000225494396464
yol,0.000473538232575
yok,0.00351771258484
çamur,2.25494396464e-05
kaldır,0.0006313843101
acı,0.000992175344443
kokla,4.50988792928e-05
merhaba,2.25494396464e-05
bağır,6.76483189393e-05
bilezik,0.000157846077525
çimen,2.25494396464e-05
biraz,0.00151081245631
yeşil,0.000202944956818
dondurma,9.01977585857e-05
konuş,0.000338241594696
sucuk,6.76483189393e-05
yastık,4.50988792928e-05
çek,0.000135296637879
uç,6.76483189393e-05
kayık,4.50988792928e-05
yapışkan,0.000135296637879
havlu,4.50988792928e-05
saklambaç,6.76483189393e-05
masa,0.000338241594696
öbürü,0.000157846077525
pilav,9.01977585857e-05
battaniye,6.76483189393e-05
göster,0.00112747198232
çocuk,0.00527656887726
kirli,2.25494396464e-05
