item,frequency
hvor,0.0055300575494
fin,0.000388432877777
skuffe,7.66643837717e-05
dag,0.000454875343712
kysse,0.000291324658332
pandekager,6.64424659355e-05
dav,1.53328767543e-05
stille,0.000321990411841
sove,0.000843308221489
øje,0.000168661644298
klods,0.000429320549121
holde,0.000858641098243
underbukser,1.02219178362e-05
vælter,0.000572427398829
slem,0.000127773972953
fisk,0.000281102740496
zebra,5.11095891811e-06
banan,6.13315070173e-05
tør,0.000275991781578
gøre,0.00257592329473
er,0.0499596234245
vand,0.000633758905846
god,0.000582649316665
pølser,7.15534248536e-05
grøn,0.000393543836695
ren,1.53328767543e-05
ble,5.11095891811e-06
blød,6.64424659355e-05
helikopter,2.04438356724e-05
kød,5.11095891811e-06
pæn,2.55547945906e-05
legetøj,7.66643837717e-05
skildpadde,6.13315070173e-05
gammel,0.000102219178362
dåse,5.11095891811e-06
æsel,2.55547945906e-05
kniv,5.11095891811e-06
oppe,0.000465097261548
bluse,7.66643837717e-05
snakke,0.000403765754531
ansigt,1.02219178362e-05
har,0.00987437262979
fødder,0.000112441096198
noget,0.00737000275992
kartofler,2.55547945906e-05
farvel,4.08876713449e-05
dør,0.000296435617251
potte,0.000102219178362
svømme,2.55547945906e-05
lidt,0.00310746302221
læse,0.00114996575658
tænke,0.000306657535087
menneske,0.000137995890789
lego,5.11095891811e-06
ingen,0.000327101370759
lege,0.00188594384078
ikke,0.0249619233561
vågne,2.04438356724e-05
jeg,0.0155015383986
tom,0.000204438356724
kop,0.000424209590203
tog,0.00134418219546
mjav,1.02219178362e-05
hue,0.000153328767543
klistret,1.53328767543e-05
hun,0.00371055617455
park,5.11095891811e-06
trapper,0.000127773972953
dyne,0.000102219178362
æg,2.04438356724e-05
frokost,5.11095891811e-06
kind,2.04438356724e-05
ben,0.000398654795613
bondegård,3.57767124268e-05
spise,0.00100174794795
billede,0.000311768494005
moster,5.62205480992e-05
and,0.00188594384078
appelsin,4.08876713449e-05
plaske,2.04438356724e-05
juice,0.000158439726461
hus,0.000705312330699
rar,1.02219178362e-05
rap,0.000102219178362
tabe,0.00010733013728
være,0.00367989042104
lastbil,5.11095891811e-05
mig,0.00218749041695
henne,0.00338345480379
rugbrød,2.04438356724e-05
navle,5.11095891811e-06
tissekone,1.53328767543e-05
omme,8.68863016079e-05
kan,0.0212769219761
kam,5.11095891811e-06
regn,7.66643837717e-05
vise,0.00106307945497
stranden,1.02219178362e-05
camping,1.02219178362e-05
håndklæde,1.02219178362e-05
sulten,1.02219178362e-05
ko,0.000132884931871
inde,0.00151284383976
bade,0.000112441096198
cirkus,0.00010733013728
penge,0.000235104110233
hvalp,1.02219178362e-05
køkken,5.62205480992e-05
kramme,5.11095891811e-06
ude,0.000608204111255
læber,1.02219178362e-05
sodavand,2.55547945906e-05
radio,6.13315070173e-05
passe,0.00152817671652
syltetøj,3.06657535087e-05
himmel,4.08876713449e-05
åbne,0.000316879452923
briller,5.11095891811e-05
lærer,9.1997260526e-05
sparke,0.000291324658332
meget,0.00102219178362
mund,0.000347545206432
de,0.00628136851036
kiks,2.04438356724e-05
da,0.00390988357236
stol,0.000684868495027
mormor,5.11095891811e-05
danse,0.000153328767543
du,0.0404634617547
ovre,0.000209549315643
numse,9.1997260526e-05
sætte,0.00265769863742
vaske,0.000275991781578
tegne,0.00160995205921
shh,5.11095891811e-06
skrive,0.000194216438888
vind,4.5998630263e-05
hjem,0.000311768494005
elske,5.11095891811e-06
hammer,0.000853530139325
arm,0.000183994521052
barn,7.15534248536e-05
hvorfor,0.00103752466038
mus,0.00113974383874
brandbil,2.04438356724e-05
bagved,0.000132884931871
fræk,5.11095891811e-05
knap,0.000245326028069
finger,8.17753426898e-05
eftermiddag,1.53328767543e-05
aftensmad,5.11095891811e-06
ringe,8.17753426898e-05
sæbe,2.55547945906e-05
muh,0.000117552055117
skoven,9.71082194441e-05
leverpostej,5.11095891811e-06
byen,3.06657535087e-05
fuld,3.06657535087e-05
blyant,2.04438356724e-05
vanter,4.5998630263e-05
brandmand,2.04438356724e-05
killing,5.11095891811e-06
ja,0.0314528411821
chokolade,3.57767124268e-05
vindue,0.000102219178362
stige,6.13315070173e-05
bønner,5.11095891811e-06
mand,0.000403765754531
købe,8.68863016079e-05
gjorde,0.000327101370759
spand,9.71082194441e-05
samme,0.00126240685277
hvad,0.0272005233622
sidde,0.00321990411841
mave,0.000235104110233
trække,0.00107841233172
bånd,3.06657535087e-05
havde,0.000383321918858
før,0.000357767124268
bælte,1.02219178362e-05
fra,0.000373100001022
traktor,0.00016355068538
farfar,5.62205480992e-05
af,0.00395588220262
feje,5.11095891811e-06
tænder,0.000204438356724
støvler,3.57767124268e-05
dame,0.000168661644298
mørk,4.5998630263e-05
spille,0.000470208220466
gemme,0.000495763015057
ordne,3.57767124268e-05
tiger,0.000112441096198
orange,6.13315070173e-05
fest,1.53328767543e-05
stjerne,2.04438356724e-05
køkkenrulle,1.02219178362e-05
dreng,0.000311768494005
senere,3.57767124268e-05
køleskab,7.66643837717e-05
fut,9.1997260526e-05
kælk,2.55547945906e-05
skubbe,0.000480430138303
høne,8.17753426898e-05
jeres,7.15534248536e-05
plante,2.55547945906e-05
kirke,4.08876713449e-05
kylling,9.1997260526e-05
dukke,0.00125218493494
finde,0.00195749726564
have,0.00492185343814
vi,0.0146888959307
is,5.11095891811e-05
morgen,0.000117552055117
vov,0.000117552055117
tandbørste,1.53328767543e-05
flaske,5.62205480992e-05
hvid,0.000194216438888
søvnig,3.06657535087e-05
hagesmæk,1.02219178362e-05
falde,0.00117552055117
træt,0.000214660274561
på,0.0106052397551
frø,0.000143106849707
hvis,0.00126751781169
gås,3.57767124268e-05
elefant,0.000219771233479
syg,7.66643837717e-05
skære,4.5998630263e-05
hjælpe,0.000715534248536
ødelægge,0.000158439726461
hans,0.00563227672776
tung,0.000260658904824
tæppe,8.17753426898e-05
vred,1.53328767543e-05
i,0.010175919206
brød,5.11095891811e-06
slå,0.000137995890789
hoved,0.000490652056139
skab,7.66643837717e-05
sød,0.00043443150804
skal,0.0236841836265
boller,4.08876713449e-05
bjørn,0.000275991781578
forretning,2.04438356724e-05
venlig,0.00010733013728
hest,0.000797309591226
slutte,0.000148217808625
kanin,0.000398654795613
tilbage,0.000117552055117
sky,3.57767124268e-05
hoppe,0.000659313700436
ske,2.55547945906e-05
rosiner,5.11095891811e-06
sko,0.000224882192397
gave,8.17753426898e-05
bil,0.00133907123655
gris,0.000858641098243
mor,0.0020034958959
motorcykel,4.5998630263e-05
historie,0.000219771233479
sådan,0.00689468358053
sommerfugl,9.1997260526e-05
nede,0.00271391918552
barnevogn,3.06657535087e-05
strømper,6.13315070173e-05
mod,8.68863016079e-05
gade,0.000137995890789
flue,2.04438356724e-05
rød,0.00073086712529
bamse,0.000955749317687
slikke,5.62205480992e-05
høre,0.000873973974997
ønske,5.62205480992e-05
hund,0.00172750411432
intet,5.11095891811e-06
ballon,6.64424659355e-05
synge,0.000408876713449
kold,8.17753426898e-05
blive,0.00195238630672
bord,0.000695090412863
fremme,5.62205480992e-05
for,0.00663402467571
garage,1.02219178362e-05
skål,6.13315070173e-05
våd,7.15534248536e-05
klappe,9.1997260526e-05
lampe,3.06657535087e-05
næse,0.000449764384794
bold,0.000909750687424
sten,3.57767124268e-05
serviet,1.53328767543e-05
larme,5.11095891811e-05
gyngestol,5.11095891811e-06
gulerødder,6.13315070173e-05
vingummi,2.04438356724e-05
om,0.00285702603522
bruser,8.68863016079e-05
cowboy,1.53328767543e-05
og,0.0108454548242
nødder,3.57767124268e-05
postbud,2.55547945906e-05
støvsuger,7.66643837717e-05
os,0.000275991781578
hente,0.000286213699414
op,0.00299502192601
gennem,5.11095891811e-06
kat,0.000909750687424
sol,5.62205480992e-05
komfur,6.64424659355e-05
standse,5.11095891811e-06
smør,5.11095891811e-05
jordbær,3.06657535087e-05
mere,0.00218237945803
her,0.00924572468286
høj,0.000137995890789
brun,0.00010733013728
skole,5.11095891811e-05
papir,0.000301546576169
var,0.00650625070276
hej,0.00114485479766
hvornår,5.62205480992e-05
tyggegummi,5.11095891811e-06
stå,0.000582649316665
bus,4.08876713449e-05
krokodille,2.04438356724e-05
søster,1.02219178362e-05
smage,0.000383321918858
flyvemaskine,9.1997260526e-05
æske,5.11095891811e-05
sofa,8.17753426898e-05
børste,8.68863016079e-05
spilde,0.000137995890789
made,0.000332212329677
blomst,0.00027088082266
sokker,4.5998630263e-05
kridt,4.08876713449e-05
ur,8.17753426898e-05
udenfor,5.62205480992e-05
kasse,0.000562205480992
lukke,0.000332212329677
ud,0.00300524384385
bide,0.000643980823682
jakke,8.17753426898e-05
kaffe,0.000337323288595
bedre,0.00016355068538
sort,0.000199327397806
klatre,1.02219178362e-05
lys,0.000398654795613
mæh,2.55547945906e-05
efter,0.000424209590203
kjole,4.5998630263e-05
bakke,8.68863016079e-05
drikke,0.000403765754531
av,0.000551983563156
goddag,0.000240215069151
ulækker,1.53328767543e-05
til,0.00509562604136
ny,0.000132884931871
krus,1.02219178362e-05
får,0.000904639728506
æble,0.000102219178362
nat,1.53328767543e-05
tid,0.000240215069151
stikke,0.000301546576169
oldefar,3.06657535087e-05
nu,0.00871418495538
puste,9.1997260526e-05
politi,5.11095891811e-05
også,0.00635292193521
hård,0.000137995890789
ærter,3.06657535087e-05
lang,0.000546872604238
løbe,0.000511095891811
faster,0.000546872604238
forskrækket,9.71082194441e-05
halstørklæde,1.53328767543e-05
salt,2.55547945906e-05
hvert,0.000291324658332
få,0.00215682466344
