item,frequency
donde,0.00478424934874
caminar,0.000108343327662
arroz,5.34859465675e-05
globo,0.00016182927423
en,0.00929558322653
bueno,0.00426241851107
pijama,3.77144495028e-05
quitarse,0.000706974498861
porfavor,2.74286905475e-06
medias,0.000202286592787
ganar,0.000279772643584
lastimar,5.00573602491e-05
perro,0.00071246023697
reja,1.37143452737e-06
ella,0.000597259736671
pum,0.000153600667066
abuelo,0.000507430775128
bailar,0.000165257860548
viejo,7.47431817418e-05
asi,0.0037200161555
cara,0.000290058402539
vamonos,3.01715596022e-05
luego,0.000940118368514
bicho,0.000182400792141
gallina,0.000290744119803
tigre,0.000178972205822
apagar,0.00011725765209
nosotros,0.000133029149155
adentro,6.03431192044e-05
soda,4.8000208458e-06
martillo,9.73718514435e-05
quemar,0.000202286592787
champu,3.15429941296e-05
panza,4.8000208458e-06
calabaza,6.85717263686e-06
rano,0.000362058715226
carro,8.0914637115e-05
mucho,0.0018185221833
oir,4.32001876122e-05
patear,0.000804346350304
chupete,7.61146162692e-05
cuadro,0.000108343327662
bonita,0.00088731813921
esas,0.000238629607763
manzana,0.000333258590152
abeja,0.000112457631245
mal,0.0014502920127
vagina,1.37143452737e-06
circo,8.29717889061e-05
gorra,0.000182400792141
aver,1.302862801e-05
enfrente,7.54288990055e-06
espejo,6.7886009105e-05
aretes,2.05715179106e-06
para,0.00495773581645
enojado,2.12572351743e-05
boton,4.8000208458e-05
negro,0.000281829795375
comer,4.11430358212e-06
mama,0.00250081086066
cereal,2.1942952438e-05
todo,0.00313304217778
abrir,0.000104914741344
manguera,2.88001250748e-05
callarse,0.000233829586917
bebe,0.000662402876721
pelota,0.000412116075476
tren,0.000224229545225
pegar,0.00045394482856
bandera,2.33143869653e-05
fuchi,2.05715179106e-06
vasos,0.00247886790823
travieso,2.33143869653e-05
tractor,0.000164572143285
este,0.00480824945297
almohada,1.0971476219e-05
esta,0.0104050737592
pesado,0.000145372059902
esto,0.00469647753899
guapo,0.000391544557565
helado,0.000168686446867
autobus,0.000169372164131
vaca,0.000769374769856
poner,0.0026454972033
mio,0.00043337331065
blanco,0.00053005944483
mia,0.000466287739307
avion,0.000373715908709
miau,0.000124800541991
pasas,0.00292938415047
mias,3.70287322391e-05
siesta,3.01715596022e-05
linda,8.70860924882e-05
muu,2.33143869653e-05
ruidoso,6.85717263686e-07
dibujar,0.000643888510602
naranja,0.00040731605463
tapete,1.37143452737e-06
frio,0.000268115450101
morder,9.1886113334e-05
sentar,0.000685031546423
afuera,3.4971580448e-05
morado,0.000133029149155
barrer,5.76002501497e-05
canasta,1.44000625374e-05
flor,0.000415544661794
babera,4.25144703486e-05
verde,0.00238698179489
despacio,3.4971580448e-05
tambor,2.46858214927e-05
cama,0.000535545182939
primero,0.000491659278063
pipi,2.1942952438e-05
luz,0.000144000625374
cebra,8.22860716424e-06
tener,0.00255429680723
camion,0.000300344161495
carne,9.94290032345e-05
radio,3.08572768659e-05
caber,0.000392230274829
cepillo,6.51431400502e-05
estos,0.000565031025278
flaco,5.48573810949e-06
hielo,6.85717263686e-06
ropas,7.95432025876e-05
empujar,3.63430149754e-05
quedar,0.000812574957468
pluma,2.94858423385e-05
piedra,0.000105600458608
pegajoso,2.74286905475e-06
cassette,6.17145537318e-06
ayer,0.000248229649454
hormiga,3.29144286569e-05
telefono,0.000188572247514
lavabo,3.42858631843e-06
porque,0.00290538404624
lobo,0.000705603064333
ventana,0.000177600771295
de,0.0165155002959
tuyos,0.000449144807715
fabrica,7.13145954234e-05
estrella,0.000195429420151
llorar,0.000392230274829
paleta,8.22860716424e-06
meterse,0.000545830941894
tierra,4.04573185575e-05
llave,8.57146579608e-05
bufanda,2.53715387564e-05
bat,1.98858006469e-05
primo,0.000221486676171
brazo,8.57146579608e-05
comprar,0.000677488656522
oscuro,4.5943056667e-05
elote,4.73144911944e-05
ser,0.000800232046722
cerca,9.87432859708e-05
silla,0.000434059027913
osito,0.000259886842937
ojitos,3.63430149754e-05
jardin,3.77144495028e-05
guantes,4.66287739307e-05
pastel,8.57146579608e-05
hambre,0.0001302862801
sombrero,0.000108343327662
parque,0.000142629190847
pinguino,6.85717263686e-07
llevar,0.00119931949419
bien,0.00494539290571
caja,0.000199543723733
estar,0.0003682301706
estas,0.00152983521528
vitamina,4.11430358212e-06
lengua,0.000102171872289
atun,3.42858631843e-06
dinero,0.000162514991494
nieve,9.66861341798e-05
jirafa,0.00020640089637
peinarse,0.000179657923086
elefante,0.000337372893734
cortar,0.000492344995327
aqui,0.000381944515873
mono,0.0003682301706
la,0.0214067215378
una,0.00934495486952
tanque,6.85717263686e-07
quien,0.00459567710123
mani,5.48573810949e-06
regadera,1.98858006469e-05
sucio,0.000108343327662
con,0.00609122645333
como,0.0114521640208
olla,1.37143452737e-06
cenar,0.000328458569306
jugar,0.00163680710842
cuando,0.00172252176638
leon,0.000483430670899
andar,4.25144703486e-05
camisa,4.45716221396e-05
tonto,0.000218058089852
pintura,0.000168686446867
apurar,6.85717263686e-07
cansado,0.000125486259255
amigo,0.000584231108661
caballo,0.000561602438959
borrego,6.17145537318e-06
tina,4.32001876122e-05
venir,0.0012048052323
cuna,8.64003752245e-05
cochera,4.11430358212e-06
mariposa,0.000158400687912
abajo,0.000330515721097
chile,3.42858631843e-05
cantar,0.000753603272791
gracias,0.000395658861147
casa,0.00229715283335
buey,6.85717263686e-07
escribir,0.000124114824727
estufa,5.48573810949e-06
planta,0.000111771913981
mueble,1.98858006469e-05
pollo,9.05146788066e-05
piopio,4.11430358212e-06
unos,0.000311315637714
ir,0.000885260987419
moto,0.000197486571942
rio,7.40574644781e-05
despues,0.000897603898166
puerco,1.0971476219e-05
vainilla,4.11430358212e-06
fotos,0.00029211555433
doctor,2.81144078111e-05
cine,0.000150172080747
falda,4.8000208458e-05
torta,2.81144078111e-05
pan,0.000710403085179
caer,0.000170743598658
persona,6.10288364681e-05
agarrar,8.43432234334e-05
platicar,1.71429315922e-05
entonces,0.00189257964777
sopa,0.000172115033185
collar,0.000126857693782
hacer,0.0075854043709
platano,0.000345601500898
ahorita,3.15429941296e-05
entre,8.98289615429e-05
campo,0.000102171872289
timbre,7.54288990055e-06
tijeras,5.14287947765e-05
tortuga,0.000216686655325
caliente,0.000129600562837
chocolat,0.000196115137414
y,0.0302223026797
trapo,1.0971476219e-05
mano,0.000766631900801
cajon,3.08572768659e-05
panal,6.85717263686e-07
dar,0.000475887780998
bano,6.85717263686e-06
nuestro,5.41716638312e-05
antes,0.000456001980351
rosa,0.000273601188211
arriba,0.000438859048759
nalgas,6.85717263686e-07
regalar,0.000494402147118
juntar,0.000231772435126
tomar,0.00144206340553
lleno,0.000111086196717
gustar,0.00257898262872
queso,0.000320915679405
triste,0.000102857589553
amarillo,0.000697374457169
esconder,0.000205029461842
tenedor,9.12003960703e-05
mios,2.81144078111e-05
pies,0.000125486259255
pantalon,0.000113829065772
vibora,3.42858631843e-06
sofa,6.72002918413e-05
policia,1.02857589553e-05
abrigo,3.29144286569e-05
roto,0.000304458465077
dificil,0.000192686551096
chico,0.000333258590152
secadora,2.05715179106e-06
despiert,6.10288364681e-05
enfermo,7.13145954234e-05
palo,0.000205029461842
salir,0.00120754810135
pues,0.00248435364634
ese,0.00211749491026
esa,0.00129326275931
eso,0.00424596129675
ojos,0.000190629399305
bigote,4.11430358212e-05
encima,0.000255772539355
guagua,3.36001459206e-05
azucar,0.00013577201821
nuevo,0.000244115345872
pasto,2.12572351743e-05
tocar,0.00139406319707
cuchillo,0.00020640089637
lapiz,0.000131657714628
o,0.00487270687576
vacio,1.44000625374e-05
trineo,3.42858631843e-06
huevo,0.000369601605127
esperar,0.000988118576972
chulo,0.00014880064622
lavar,0.000237258173235
ahi,0.00348070083047
sol,0.00146400635797
saludar,3.84001667664e-05
luna,0.000225600979753
escoba,9.53146996524e-05
plancha,5.21145120402e-05
besar,0.000117943369354
enfermer,1.71429315922e-05
unas,0.000337372893734
encontra,0.000275658340002
barco,0.000627431296273
zanahori,0.000132343431891
los,0.00709648796189
atras,0.000118629086618
poder,0.000597945453935
suyos,2.46858214927e-05
dormir,0.000525945141247
brincar,1.302862801e-05
burro,8.22860716424e-05
familia,6.37717055228e-05
lampara,2.60572560201e-05
ultimo,0.000281144078111
limpio,0.000183772226668
cuacua,6.85717263686e-07
hojas,0.000208458048161
un,0.0184094513782
soplar,0.000182400792141
duro,0.000100114720498
feliz,5.82859674133e-05
am,0.000115200500299
mejor,0.000567773894332
cura,0.000166629295076
ay,0.00235612451803
tranquil,3.90858840301e-05
cafe,0.000282515512639
mosca,0.000154286384329
leer,0.000140572039056
almorzar,8.22860716424e-06
no,0.0294371564128
frijoles,7.54288990055e-06
zapato,0.000182400792141
tio,0.000154972101593
techo,1.98858006469e-05
tia,0.000165257860548
lena,1.37143452737e-06
noche,0.000255772539355
papa,0.0019865229129
ombligo,1.02857589553e-05
ardilla,7.61146162692e-05
bajarse,0.00027908692632
dulce,2.1942952438e-05
nube,7.81717680602e-05
juguete,0.00030514418234
fresa,0.000229029566071
aquelos,6.85717263686e-05
madrina,2.12572351743e-05
