item,probability,frequency
swing (object),0.00158779829757,5.67570762776e-05
applesauce,0.00158779829757,2.3415475415e-05
above,0.00158779829757,3.61412772709e-05
new,0.000499845083004,0.000499869496902
nurse,0.00158779829757,6.75740078551e-05
bird,0.000446647031039,0.000446675645144
full,0.000140185547414,0.000140238336453
leg,0.000226855086727,0.000226901047092
here,0.00767712790073,0.00767658545357
snack,9.20782395085e-05,9.21348054371e-05
sink,5.74613641431e-05,5.75206243889e-05
pancake,0.00158779829757,7.0500942282e-05
sing,0.000353232270993,0.000353268259521
teacher,0.000144130856406,0.000144183335028
wait,0.000991608900899,0.000991594480616
box,0.000604459434743,0.000604475588158
boy,0.00118187466513,0.00118184521836
my,0.00327887065749,0.00327867559017
mommy,0.00635119319027,0.00386673489393
can (object),0.00158779829757,0.00326391366002
pick,0.000545916123451,0.000545936899621
popcorn,2.99715576182e-05,3.00328923801e-05
climb,0.000150366990101,0.000150418977937
pillow,9.48781351061e-05,9.49344818454e-05
shovel,4.09165576789e-05,4.09770819762e-05
love,0.000561188291592,0.000561207861848
dry (description),0.00158779829757,7.76273913213e-05
duck,0.000353105002929,0.000353141001503
hamburger,0.00158779829757,5.53572380734e-05
cloud,5.47887398199e-05,5.48482059992e-05
eye,0.000447156103305,0.000447184677218
would,0.00166740235213,0.00166733455917
alligator,0.00158779829757,5.12849814795e-05
sweater,4.84253508566e-05,4.84853050712e-05
frog,0.000158893948641,0.000158945265181
throw,0.000483172966205,0.000483198696471
splash,5.65704893147e-05,5.6629818259e-05
teddybear,0.00158779829757,0.000110841734165
clean (description),0.00158779829757,0.000212139116939
tape,0.000485845595614,0.00048587111486
today,0.000804906643078,0.000804906967389
more,0.00196113705802,0.001961046066
pencil,0.00012656786856,0.000126621728467
door,0.000464337292301,0.000464364509724
porch,1.44450683602e-05,1.45074141158e-05
sister,0.000184602093514,0.00018465138493
watch (action),0.00158779829757,0.000402707999732
hurt,0.000434429296667,0.000434458875362
downtown,6.80944153417e-06,6.87193300222e-06
glass,0.000181038588194,9.05440802051e-05
flag,2.2335542165e-05,2.23974112665e-05
train,0.000407957538939,0.000407989207502
stick,0.000296852519095,0.000296892957299
baby,6.23930050888e-06,0.00205458070964
hold,0.000726000440266,0.000726006995882
me,0.00552247946949,0.00552210719936
peekaboo,0.000167166371317,0.000167217036387
room,0.000533952925086,0.000533974645876
this,0.00987402933148,0.00987331336994
car,0.00111467712428,0.00111465298456
ride,0.000421447953921,0.000421478557469
pretend,0.00029379808562,0.000293838764854
next to,0.00158779829757,4.81035310155e-05
roof,5.05889026946e-05,5.06486913867e-05
cat,0.000602677681788,0.000602693975898
thank you,0.0047633948927,0.00124432890548
donut,1.11362208741e-05,1.11987056332e-05
about,0.0020376251682,0.00203752813516
potato chip,0.00158779829757,6.23564290942e-05
pickle,0.00158779829757,6.13383649457e-05
pony,0.00158779829757,6.38835253169e-05
thirsty,0.00158779829757,6.095659089e-05
give,0.00127134411824,0.00127130760541
share,0.000104168698521,0.0001042243172
soup,0.000116640963167,0.000116695603019
high,0.00016245745377,0.000162508489701
drawer,6.31884177285e-05,6.32472352241e-05
chin,3.5825855892e-05,3.58867612338e-05
airplane,0.00317559659514,0.00024026313904
dress,0.000236909263146,0.000236954430558
lamb,6.35702213621e-05,6.36290092798e-05
sit,0.00136195898403,0.00136191531462
nuts,0.00158779829757,6.46470734283e-05
write,0.000472482448579,0.000472509022912
how,0.00350108070826,0.00350086809057
hot,0.000374486037766,0.000374520348621
animal,0.00158779829757,0.000428732264527
elephant,0.00158779829757,0.000364975997229
can (auxiliary),0.00158779829757,0.00326391366002
wolf,5.02070993956e-05,5.0266917331e-05
chase,5.32615261525e-05,5.33211097765e-05
beach,0.000105314110519,0.000105369639367
hafta,9.61508149606e-05,9.6207062031e-05
pizza,6.67519185649e-05,6.68104597438e-05
plant,8.90238080872e-05,8.90806129917e-05
sandwich,0.000109895758641,0.000109950928035
farm,9.14418996166e-05,9.14985153443e-05
ladder,5.32615261525e-05,5.33211097765e-05
after,0.000488900029224,0.000488925307306
baa baa,0.0047633948927,5.45936899621e-05
mad,9.67871548963e-05,9.68433521238e-05
grrr,1.46704813904e-06,1.52709622271e-06
backyard,1.45723328218e-05,1.46346721343e-05
man,0.000469046210773,0.000469073056411
a,0.0221809790051,0.0221792910227
light,0.000351068713903,0.000351104873206
sandbox,2.08083450821e-05,2.08703150438e-05
truck,0.000456701208298,0.00045672902861
basket,0.000107095862542,0.000107151251627
egg,0.000433920224402,0.000433949843288
make,0.00242006571922,0.00241993848093
talk,0.000886230939355,0.000886224841249
cute,0.000168566319788,0.000168616874591
help,0.000888903568813,0.000888897259639
don't,0.00703187878397,0.00703138729947
muffin,2.95897560074e-05,2.96511183244e-05
over,0.00209184136611,0.00209174005106
paper,0.000428065893357,0.000428095974434
motorcycle,0.00317559659514,5.91749786302e-05
oven,5.13525093332e-05,5.14122394981e-05
shake,0.00016016662904,0.000160217845366
cold,0.000304870406989,0.000304910212469
before,0.00158779829757,0.000430132102731
police,0.00635119319027,0.000179433806169
fit,0.000307288500169,0.000307328114821
fix,0.000418138984205,0.000418169848987
lamp,1.96629492673e-05,1.97249928767e-05
better,0.000731854771436,0.000731860864736
window,0.000192747248623,0.000192795898118
bye,0.000353614075186,0.000353650033577
sauce,0.00158779829757,5.38301418507e-05
into,0.000580787574064,0.000580805596706
then,0.00225474449598,0.00225463031482
them,0.00208255079698,0.00208245021571
good,0.00370165518709,0.00370142672782
pattycake,0.00158779829757,3.57595032152e-05
food,0.000455937599898,0.000455965480499
beads,0.00158779829757,5.12849814795e-05
break,0.000233473025625,0.000233518464057
lunch,0.000243399934049,0.000243444589504
giraffe,0.00158779829757,7.63548111357e-05
kiss,0.000321669791234,0.000321708270919
not,0.0041777650382,0.00417749897525
now,0.00389624806662,0.0038960042382
day,0.000711619148483,0.000711626839785
bread,0.000177475082899,0.000177524935891
meat,0.000123767972101,0.000123822052058
drop,0.000180274979914,0.000180324612299
water (not beverage),0.00158779829757,0.00038870961769
a lot,0.0047633948927,0.000383937441994
rock,0.000207255806431,0.000207303312234
did,0.00472170877084,0.00472139974658
tray,4.5370925599e-05,4.54311126258e-05
glasses,0.00158779829757,9.05440802051e-05
heavy,0.00158779829757,0.000104351575219
bump,0.000134331218071,0.000134384467599
house,0.00158779829757,0.00101373737585
hard,0.000417757180008,0.000417788074931
sled,2.017201384e-05,2.0234024951e-05
goose,0.00158779829757,3.70320834008e-05
ball,0.000813306335645,0.000813305996614
go potty,0.00317559659514,0.000137438660044
zebra,4.89344218348e-05,4.89943371454e-05
!!!!!,0.00158779829757,0.0
our,0.000580914842132,0.000580932854724
girl,0.000822087832421,0.000822086799895
ice cream,0.00158779829757,7.63548111357e-07
out,0.00280950601424,0.00280934801772
flower,0.000248745192466,0.000248789426284
rooster,4.57527286949e-05,4.58128866814e-05
playground,2.10233938401e-06,2.16338631551e-06
medicine,0.00158779829757,7.20280385047e-05
mittens,0.00158779829757,2.99056343615e-05
red,0.000625585934085,0.000625600419239
horse,0.00158779829757,0.000368157447693
cookie,0.00158779829757,0.000471618216782
grapes,0.00158779829757,7.686384321e-05
grandma,0.000556860713688,0.000223846854646
put,0.00514296608369,0.00514262378801
woof woof,0.0047633948927,9.73523841981e-05
lollipop,4.79162799059e-05,4.7976272997e-05
yard,4.34619104125e-05,4.35222423474e-05
her,0.00218169262367,0.00218158421217
spill,0.000134076682016,0.000134129951562
could,0.00117703847847,0.00117700941366
raisin,7.98605148619e-05,7.99180356554e-05
pudding,0.00158779829757,2.03612829695e-05
soda,8.51420736765e-05,5.1857642563e-05
loud,9.60235469742e-05,9.60798040125e-05
think,0.00350795318406,0.00350774002358
scarf,1.66085716542e-05,1.66708004313e-05
first,0.000732491111781,0.000732497154829
feed,0.000123513436061,0.000123567536021
cheese,0.00158779829757,0.000262533292288
naughty,0.00158779829757,2.40517655078e-05
uh oh,0.00158779829757,0.000421224041432
crib,3.77348684002e-05,3.77956315122e-05
yourself,0.00026987169023,0.000269914257365
slipper,4.93162250861e-05,4.93761112011e-05
wash,0.000361759231301,0.000361794546765
long,0.000446392494906,0.000446421129107
another,0.00158779829757,0.00101310108575
carry,0.00158779829757,0.000148255591622
scissors,0.00158779829757,4.72127248856e-05
open,0.000714546314067,0.000714553774212
tomorrow,0.000245945295197,0.000245989749876
sheep,0.000122749827946,0.00012280398791
story,0.00158779829757,0.000456474512573
monkey,0.000175820598308,0.000175870581649
their,0.000507990239312,0.00050801401009
bite,0.000301815973502,0.000301856020023
potty,0.00317559659514,8.29722281008e-05
vagina,2.6109184355e-06,2.67241838975e-06
too,0.00225716258932,0.00225704821717
ankle,0.00158779829757,6.74467498366e-06
white,0.000289470971538,0.000289511992223
banana,0.000146803485114,0.000146855753418
store,0.000252945038382,0.000252988940896
toe,0.000154566835322,0.00015461849255
hug,0.000111550242734,0.000111605282277
that,0.0235521651953,0.0235503689146
high chair,0.00158779829757,1.20895117632e-05
park,0.000147185289217,0.000147237527473
grandpa,0.000243017779255,8.90806129917e-05
cereal,0.000125295188345,0.000125349148281
butt,8.24065318341e-05,0.00015283688029
stairs,0.00158779829757,9.3025611567e-05
nail,5.54250788995e-05,5.5484496092e-05
gotta,0.000941146855151,0.0029264253948
tree,0.000393703515598,0.000393736309423
lion,0.000161693845525,0.000161744941589
bed,0.000660711920992,0.000660723632361
bee,9.66598869087e-05,9.67160941053e-05
shower,4.74072089838e-05,4.74672409227e-05
tummy,0.0047633948927,0.000236827172539
lawn mower,0.00158779829757,5.09032074238e-06
were,0.00123507271832,0.00123503907012
listen,0.000309324789164,0.000309364243118
tractor,8.32967496196e-05,8.33540021565e-05
and,0.0144555525969,0.0144544747801
donkey,7.89696392285e-05,7.90272295255e-05
lick,4.67708703725e-05,4.68309508299e-05
carrots,0.00158779829757,0.000113132378499
mine,0.000365704541301,0.00036573954534
quack quack,0.0047633948927,0.000148764623696
tonight,0.000158384876483,0.000158436233107
gentle,0.00158779829757,7.92817455626e-05
say,0.0032428537936,0.00324266157092
have,0.00547997193399,0.00547960302116
need,0.00150042664419,0.00150037203882
breakfast,0.000227618695059,0.000227664595203
any,0.00158779829757,0.000862554849797
sprinkler,9.7363484667e-06,9.79886742909e-06
pajamas,0.00317559659514,7.2537070579e-05
shorts,0.00158779829757,9.28983535485e-05
snow,0.000195419877668,0.000195468316507
couch,7.05699557493e-05,3.53141001503e-05
this little piggy,0.00158779829757,5.09032074238e-07
take,0.00212734915769,0.00212724503824
which,0.000583587471562,0.000583605273114
so,0.00339595728218,0.00339575296724
yucky,0.00317559659514,0.000137438660044
soap,6.43338286498e-05,6.43925573911e-05
butterfly,0.00158779829757,0.000131839307228
play,0.00241230236694,0.0024121757418
who,0.00271252774469,0.00271237740758
necklace,0.00158779829757,3.67775673637e-05
mouth,0.000491190854433,0.00049121595164
play dough,0.00158779829757,4.7085466867e-06
knee,7.3624385864e-05,7.3682392746e-05
why,0.00158779829757,0.00213335342313
refrigerator,0.00158779829757,6.27382031499e-05
choo choo,0.0047633948927,0.000155254782643
camping,0.00158779829757,4.18678881061e-05
later,0.000283998444917,0.000284039897425
cover,0.000136622042577,0.000136675111933
hungry,0.00158779829757,0.000409389045706
face,0.000351832322288,0.000351868421317
aunt,4.67708703725e-05,4.68309508299e-05
wind,8.86420041705e-05,8.8698838936e-05
hear,0.00061514995248,0.000615165261717
salt,5.78431676566e-05,5.79023984446e-05
show,0.000767744366894,0.00076774762597
stove,4.6898138091e-05,4.69582088485e-05
bring,0.000518680756977,0.000518703683649
radio,3.96438817281e-05,3.97045017906e-05
shoe,0.000450337804968,0.000450366127682
bedroom,1.15180074331e-05,1.15804796889e-05
fine,0.000184474825467,0.000184524126911
find,0.000762399107994,0.00076240278919
popsicle,0.00158779829757,2.43062815449e-05
toast,0.000101750606573,0.000101806414848
slow,6.24248104825e-05,6.24836871127e-05
underpants,0.00317559659514,3.06691824729e-05
jar,2.89534201408e-05,2.90148282316e-05
outside,0.00158779829757,0.000366884867507
eat,0.00222890907773,0.00222879693705
black,0.000226982354783,0.00022702830511
lemme,2.17277180987e-06,0.000222828790498
pretty,0.00158779829757,0.000738096507645
drink (action),0.00158779829757,0.000258715551732
penguin,3.50622511481e-05,3.51232131224e-05
pumpkin,8.96601479539e-05,8.97169030845e-05
do,0.0124444625488,0.0124435435708
his,0.0019364470524,0.0019363580104
hit,0.000266308184561,0.000266351032845
get,0.0055666414899,0.0055662657318
there,0.0087837237726,0.00878309392494
stop,0.000590332679172,0.000590349948098
bear,0.000752981270886,0.000752985695817
basement,1.55904506135e-05,1.56527362828e-05
him,0.00186072255066,0.00186063948936
bat,4.98252961106e-05,4.98851432753e-05
tights,0.00158779829757,6.70649757809e-05
cry,0.00158779829757,0.00027653167433
pretzel,2.89534201408e-05,2.90148282316e-05
morning,0.00158779829757,0.000380246959456
bad,0.000382758461989,0.000382792119827
gloves,0.00158779829757,3.46141810482e-05
she,0.00416440189081,0.00416413688331
snowsuit,1.97523125806e-06,2.03612829695e-06
shh,7.69333521411e-05,7.69911012285e-05
picnic,7.57879407024e-05,7.58457790615e-05
dump,0.000112822922822,0.000112877862462
water (beverage),0.00158779829757,0.00038870961769
see,0.00625096190422,0.00625053209759
asleep,6.81518654686e-05,6.82102979479e-05
are,0.00645548169329,0.00645503573342
close,0.000459246569632,0.000459274188981
cheerios,0.00158779829757,4.82307890341e-05
noodles,0.00158779829757,4.07225659391e-05
hammer,8.66057166585e-05,8.66627106391e-05
arm,0.000173275237409,0.000173325421278
vitamins,0.00158779829757,2.11248310809e-05
closet,6.29338819767e-05,6.2992719187e-05
movie,0.00317559659514,0.000162126715645
away,0.000822342368559,0.000822341315932
please,1.63121822677e-07,0.000782127782067
behind,0.000162584721811,0.000162635747719
owie,0.00158779829757,1.09441895961e-05
finger,0.00032192432736,0.000321962786956
yogurt,8.04968546116e-05,8.05543257482e-05
chicken (animal),0.00158779829757,0.000143928818991
pants,0.00158779829757,0.000173452679297
we,0.00656824120363,0.00656778633786
living room,0.00158779829757,8.90806129917e-07
drink (beverage),0.00158779829757,0.000258715551732
toothbrush,2.74262149051e-05,2.74877320089e-05
coffee,0.00158779829757,0.000247644104117
zipper,3.81166710041e-05,3.81774055679e-05
kitchen,0.000178111423128,0.000178161225983
daddy,0.00793899148784,0.00185389481438
last,0.000431374863077,0.000431404682917
cow,0.000358577529692,0.000358613096301
country,0.00158779829757,3.89409536792e-05
jelly,0.00158779829757,5.07759494053e-05
jello,2.81898173667e-05,2.82512801202e-05
broom,3.63349258067e-05,3.6395793308e-05
jeans,0.00158779829757,1.67980584499e-05
sweep,2.90806872985e-05,2.91420862501e-05
walk,0.000505826682167,0.000505850623774
church,0.000131085751758,3.5250471141e-05
table,0.00158779829757,0.000501269335106
boat,0.000188038330811,0.000188087351431
belt,3.70985308001e-05,3.71593414194e-05
turkey,6.94245445372e-05,6.94828781335e-05
bathroom,3.11169628315e-05,3.11782145471e-05
mailman,1.97902153736e-05,1.98522508953e-05
tiny,0.00158779829757,0.000137693176081
much,0.000661093725197,0.000661105406417
helicopter,0.00158779829757,3.15599886028e-05
empty,0.00158779829757,7.1646264449e-05
penny,0.00158779829757,6.97373941706e-05
shopping,0.00158779829757,7.69911012285e-05
squirrel,5.3006990559e-05,5.30665937393e-05
deer,2.38627417595e-05,2.39245074892e-05
turn around,0.00158779829757,2.54516037119e-07
tiger,0.000109513954624,0.00010956915398
swing (action),0.00158779829757,5.67570762776e-05
awake,0.00158779829757,2.29064433407e-05
orange (food),0.00158779829757,0.000174088969389
child,0.000161693845525,0.000161744941589
catch,0.000211964724382,0.00021201185892
careful,0.00158779829757,0.000508268526127
those,0.00143526539234,0.00143521593331
ant,4.32073750933e-05,4.32677263103e-05
myself,7.42607255081e-05,7.43186828388e-05
look,0.0052305265161,0.00523017730478
juice,0.00158779829757,0.000494015628048
these,0.00151264437892,0.0015125888086
vanilla,2.13174104643e-05,2.1379347118e-05
cracker,0.000107223130545,0.000107278509646
will,0.00114891223505,0.00114888539156
work (action),0.00158779829757,0.000355304387818
bathtub,3.27080822446e-05,5.01396593125e-05
vroom,5.18615804546e-05,5.19212715723e-05
is,0.0119705162548,0.0119696347097
purse,0.00158779829757,3.93227277349e-05
it,0.0261583607406,0.0261563586187
rip,4.96980283521e-05,4.97578852568e-05
quiet,0.000130767713336,0.000130821243079
tissue,0.00317559659514,9.75432712259e-05
in,0.0102030172934,0.0102022753479
toy (object),0.00158779829757,0.000662505244621
mouse,0.00158779829757,0.000195595574526
if,0.00236164967498,0.00236152705041
shirt,0.000258672101015,0.000258715551732
doctor,0.000166784567189,0.000166835262332
balloon,0.000141330959695,0.00014138365862
bowl,0.000179511371636,0.000179561064188
same,0.000300543292884,0.000300583439838
beside,0.00158779829757,5.70115923147e-05
slide (action),0.00158779829757,9.80523033001e-05
party,0.00158779829757,0.000186687513227
bunny,0.00158779829757,0.00035072309915
moose,0.00158779829757,1.47619301529e-05
finish,0.00055177045457,0.000551790768474
fireman,3.20078339182e-05,3.2069020677e-05
keys,0.00158779829757,0.000120767859613
yesterday,0.000225073333955,0.000225119434832
rain,0.000176838742671,0.000176888645798
hand,0.000886103671286,0.00088609758323
tuna,1.57177155787e-05,1.57799943014e-05
butter,0.000153421422983,0.000153473170383
off,0.00158086006447,0.00158079910655
i,0.0191275634605,0.0191261166414
cheek,2.93352216375e-05,2.93966022873e-05
person,0.000138403794988,0.000138456724193
bottle,0.00158779829757,0.00021112105279
telephone,0.00317559659514,0.000368157447693
the,0.0325287640035,0.0325262587377
snowman,4.46073194644e-05,4.46675645144e-05
they,0.00381276021248,0.00381252297803
money,0.000263635555316,0.000263678614455
sleepy,0.00158779829757,0.000132857371376
foot,0.000269362617991,0.000269405225291
touch,0.000292398136945,0.00029243892665
yes,0.00254313394316,0.00254299698488
glue,4.09165576789e-05,4.09770819762e-05
apple,0.00158779829757,0.000343342134074
blow,0.00021730998263,0.0002173566957
cut,0.000344705310705,0.000344741972278
cup,0.000413430065767,0.0004134613023
drive,0.000245690759082,0.000245735233839
sky,8.77511283748e-05,8.78080328061e-05
bench,3.64621932957e-05,3.65230513266e-05
book,0.00156686057676,0.00156680072451
wet,0.000185747505944,0.000185796707097
hat,0.00047490054185,0.000474926925264
kick,0.000100477926627,0.000100533834662
build,0.000329305875017,0.000329343752032
swim,0.000187783794714,0.000187832835394
around,0.000797270558928,0.000797271486276
sticky,0.00158779829757,6.94828781335e-05
read,0.00106096999885,0.00106095010073
big,0.00183832337031,0.00183824207809
mop,1.60995107658e-05,1.61617683571e-05
bib,4.35891780757e-05,4.36495003659e-05
gonna,0.00856526785631,0.00878513005324
dark,9.93325146921e-05,9.9388512495e-05
game,0.000272671587546,0.000272713933773
dryer,1.0372651592e-05,1.04351575219e-05
moo,0.000143367248209,0.000143419786917
vacuum,3.06078937797e-05,3.06691824729e-05
lady,0.00158779829757,0.00020933944053
paint,0.000168948123918,0.000168998648647
shoulder,2.60262779614e-05,2.60878938047e-05
knock,0.000202292352408,0.00020234024951
puppy,0.00158779829757,0.000193941220285
towel,0.000100096122647,0.000100152060606
like,0.00604656938322,0.00604615571978
sofa,3.06718416719e-05,5.0712320396e-05
clown,8.82602002563e-05,8.83170648803e-05
garage,0.00158779829757,6.7319491818e-05
fish (animal),0.00158779829757,0.000184078723846
nose,0.000409866559925,0.00040989807778
night,0.000471082499843,0.000235554592354
orange (description),0.00158779829757,0.000174088969389
soft,9.32236513297e-05,9.32801276042e-05
clap,0.000100605194621,0.000100661092681
sneaker,3.06078937797e-05,3.06691824729e-05
because,0.00158779829757,0.000981413839131
old,0.000378176811648,0.000378210831159
doll,0.000175566062217,0.000175616065612
scared,0.00158779829757,0.000166835262332
some,0.00323852667921,0.00323833479829
back,0.00211207698927,0.00211197407601
hair,0.000510917404862,0.000510940944517
lips,0.00158779829757,3.75411154751e-05
candy,0.00158779829757,0.000119368021409
home,0.000668984345452,0.000668995403568
friend,0.000390140009769,0.000390173084904
for,0.00463783911248,0.00463753671235
ice,0.000275853289047,0.000275895384237
moon,0.000222527972857,0.000222574274461
pen,0.000156984928052,0.000157036394903
babysitter,0.00158779829757,6.87193300222e-06
knife,6.85336691828e-05,6.85920720036e-05
be,0.00334021386738,0.00334001395511
hose,1.8772087262e-05,1.88341867468e-05
run,0.000358704797756,0.000358740354319
corn,0.000104805038518,0.000104860607293
each,0.000106204986526,0.000106260445497
broken,0.00015469410336,0.000154745750568
by,0.000604332166675,0.000604348330139
noisy,0.00158779829757,3.6395793308e-05
on,0.00904933223546,0.00904868140968
stone,3.67167282857e-05,3.67775673637e-05
zoo,0.000130385909262,0.000130439469024
cowboy,5.63159536591e-05,5.63753022219e-05
meow,0.000113077458842,0.000113132378499
of,0.00559744036293,0.00559706217229
when (question),0.00158779829757,0.00210268424066
dinner,0.000261853802488,0.000261897002196
beans,0.00158779829757,0.000106133187479
stand,0.000350814177775,0.000350850357169
tongue,0.00158779829757,7.96635196183e-05
wanna,0.00248179073329,0.00248165861993
block,0.000393448979467,0.000393481793386
owl,0.000144003588373,0.000144056077009
garbage,0.00158779829757,8.13178738596e-05
chicken (food),0.00158779829757,0.000143928818991
puzzle,0.00158779829757,0.000204630893844
all gone,0.00158779829757,9.70978681609e-05
bath,0.000366086345495,0.000366121319396
down,0.00260154998741,0.00260140841539
brush,0.000211837456328,0.000211884600902
watch (object),0.00158779829757,0.000402707999732
your,0.00861712986848,0.00861651317865
sad,0.000107477666551,0.000107533025683
comb (object),0.00158779829757,9.68433521238e-05
people,0.00158779829757,0.000616310583884
sock,0.000167675443488,0.000167726068462
fast,0.000174293381767,0.000174343485427
yum yum,0.00317559659514,0.000138074950137
stuck,0.000192619980573,0.000192668640099
camera,0.000119440859491,0.000119495279427
hen,3.6080390841e-05,3.61412772709e-05
was,0.00380919670651,0.00380895975351
happy,0.00158779829757,0.000275895384237
fork,9.32236513297e-05,9.32801276042e-05
head,0.000586005564856,0.000586023175467
buy,0.000293289013375,0.00029332973278
an,0.0017305273149,0.00173045453637
cockadoodledoo,7.06728039083e-07,7.63548111357e-07
bus,0.000246963439658,0.000247007814024
coke,1.83902896855e-05,9.22620634557e-06
but,0.00263082164357,0.00263067775966
hi,0.000850977684145,0.000850974370108
uncle,0.00158779829757,7.43186828388e-05
diaper,0.000189438279345,0.000189487189635
turtle,0.00158779829757,0.000122931245929
ear,0.000257399420428,0.000257442971546
with,0.0045291521804,0.0045288583645
bug,0.000154312299246,0.000154363976513
dry (action),0.00158779829757,7.76273913213e-05
he,0.00817716414921,0.00817658220849
pull,0.000421575221987,0.000421605815488
wish,8.64784486916e-05,8.65354526205e-05
inside,0.00158779829757,0.000325907785531
bucket,5.23706515985e-05,5.24303036465e-05
up,0.00467474685288,0.00467444153773
us,0.000519953437652,0.000519976263834
strawberry,0.00158779829757,0.000103206253052
dirty,0.00158779829757,0.000226010240962
cake,0.000257908492662,0.00025795200362
grass,0.000100096122647,0.000100152060606
napkin,8.17695341392e-05,4.09134529669e-05
night night,0.0047633948927,0.000266096516808
taste,0.00158779829757,0.000210484762698
circus,4.71526735336e-05,4.72127248856e-05
am,0.00035794118937,0.000357976806208
pig,0.000531852760766,0.000422623879636
at,0.00355975128868,0.00355953403713
tooth,4.43527841036e-05,4.44130484773e-05
no,0.00785555773539,0.00785500119559
clean (action),0.00158779829757,0.000212139116939
green,0.000504172197292,0.000504196269533
nap,0.000152403278685,0.000152455106234
other,0.0012567082902,0.00125667293328
sick,0.00012236802389,0.000122422213854
you,0.0441679381121,0.044164513567
trash,4.5370925599e-05,4.54311126258e-05
nice,0.00111518619656,0.00111516201664
poor,0.000124531580221,0.00012458560017
picture,0.00158779829757,0.000586150433485
draw,0.000351323250031,0.000351359389243
star,0.000157748536286,0.000157799943014
plate,0.000208528486955,0.000208575892419
firetruck,1.27906368079e-05,1.28530598745e-05
peas,3.90399103341e-07,5.96840107044e-05
stay,0.000513335498143,0.000513358846869
push,0.000565515405902,0.000565534634479
chocolate,0.00158779829757,0.000182106224559
slide (object),0.00158779829757,9.80523033001e-05
pool,6.82791333727e-05,6.83375559665e-05
coat,0.000100986998603,0.000101042866736
potato,0.000134203950044,0.00013425720958
dog,0.000644676144353,0.000644689122023
hello,0.000534843801559,0.000534865452006
jacket,6.59883111962e-05,6.60469116324e-05
time,0.00135508650826,0.00135504338162
walker,8.71827455426e-06,8.78080328061e-06
wake,0.000103786894525,0.000103842543145
stroller,2.75534819592e-05,2.76149900274e-05
